INSTNM,latitude,longitude,STABBR,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,PPTUG_EF
Passaic County Community College,40.9184,-74.1688,NJ,0.7167,1048.0,8379.0,7129.0,18259.0,0.46545000000000003,0.0672,0.5587,0.6008
Pennco Tech-Blackwood,39.8079,-75.0617,NJ,0.7167,1048.0,703.0,8792.0,16520.0,0.46545000000000003,0.6354,0.5778,0.2276
Princeton Theological Seminary,40.3457,-74.6653,NJ,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Princeton University,40.3482,-74.6644,NJ,0.0741,1495.0,5234.0,8792.0,8413.0,0.9694,0.0482,0.1218,0.0
Rabbinical College of America,40.8114,-74.5022,NJ,1.0,1048.0,239.0,8792.0,12614.0,0.16,0.0,0.3897,0.0
Ramapo College of New Jersey,41.0075,-74.1164,NJ,0.5526,1096.0,5397.0,19830.0,18259.0,0.7283,0.6063,0.25,0.0869
Robert Fiance Beauty Schools-Perth Amboy,40.5089,-74.2673,NJ,0.7167,1048.0,193.0,8792.0,32207.0,0.46545000000000003,0.4913,0.4855,0.399
Rider University,40.2831,-74.7428,NJ,0.7187,1038.0,4041.0,8792.0,28210.0,0.6576,0.656,0.2618,0.1143
Roman Academy of Beauty Culture,40.9528,-74.155,NJ,0.7167,1048.0,61.0,8792.0,24401.0,0.46545000000000003,0.4286,0.4286,0.1967
Rutgers University-Camden,39.9486,-75.1253,NJ,0.5796,1178.0,4777.0,14324.0,18259.0,0.5582,0.6878,0.4329,0.1767
Rutgers University-New Brunswick,40.5038,-74.4505,NJ,0.5796,1178.0,33427.0,19770.0,18259.0,0.7969,0.5591,0.3105,0.0538
Rutgers University-Newark,40.7413,-74.1753,NJ,0.5796,1178.0,6748.0,12762.0,18259.0,0.6752,0.5501,0.4637,0.1369
St Francis Medical Center-School of Radiologic Technology,40.2166,-74.7419,NJ,0.5,1048.0,15.0,8792.0,18259.0,0.46545000000000003,0.375,0.125,0.0
Saint Francis Medical Center School of Nursing,40.2165,-74.7419,NJ,0.5,1048.0,56.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,0.0
Saint Peter's University,40.7271,-74.0715,NJ,0.5408,913.0,2369.0,8792.0,15289.0,0.5332,0.6353,0.5196,0.1287
Salem Community College,39.7535,-75.4486,NJ,0.7167,1048.0,1133.0,5163.0,18259.0,0.46545000000000003,0.2151,0.4318,0.3707
Seton Hall University,40.7429,-74.2488,NJ,0.7916,1121.0,5632.0,8792.0,26651.0,0.6409,0.5785,0.2905,0.0465
Atlantic Beauty & Spa Academy LLC,39.3921,-74.5239,NJ,0.7167,1048.0,150.0,8792.0,21886.0,0.46545000000000003,0.563,0.5669,0.2267
College of Saint Elizabeth,40.7811,-74.436,NJ,0.4836,855.0,947.0,8792.0,17276.0,0.5563,0.4866,0.3772,0.4182
Raritan Valley Community College,40.6177,-74.6955,NJ,0.7167,1048.0,7246.0,5286.0,18259.0,0.46545000000000003,0.0969,0.2264,0.5121
Stevens Institute of Technology,40.7448,-74.0253,NJ,0.3816,1305.0,2662.0,8792.0,30808.0,0.7861,0.6589,0.217,0.0004
The Richard Stockton College of New Jersey,39.4723,-74.4801,NJ,0.6211,1068.0,7491.0,20188.0,18259.0,0.6549,0.667,0.3564,0.0722
Talmudical Academy-New Jersey,40.2172,-74.2503,NJ,1.0,1048.0,68.0,8792.0,3484.0,0.46545000000000003,0.0,0.7761,0.0
Teterboro School of Aeronautics,40.8413,-74.0719,NJ,0.7167,1048.0,157.0,8792.0,10817.0,0.46545000000000003,0.5633,0.5013,0.0
Thomas Edison State College,40.2201,-74.7697,NJ,0.7167,1048.0,19596.0,8792.0,18259.0,0.46545000000000003,0.1463,0.1176,0.993
The College of New Jersey,40.2687,-74.7774,NJ,0.4311,1235.0,6446.0,21976.0,18259.0,0.8443,0.5193,0.18,0.0213
Sanford-Brown Institute-Iselin,40.5592,-74.3051,NJ,0.7167,1048.0,735.0,8792.0,22761.0,0.46545000000000003,0.6317,0.5039,0.0
Union County College,40.6678,-74.3198,NJ,0.7167,1048.0,11437.0,4280.0,18259.0,0.46545000000000003,0.1408,0.4342,0.5098
William Paterson University of New Jersey,40.9463,-74.1995,NJ,0.6811,1010.0,9930.0,15927.0,18259.0,0.5012,0.6629,0.3959,0.1694
Olympian University of Cosmetology,32.8996,-105.9388,NM,0.7167,1048.0,1017.0,8792.0,16499.0,0.46545000000000003,0.773,0.7531,0.0
Central New Mexico Community College,35.076,-106.625,NM,0.7167,1048.0,25090.0,3961.0,18259.0,0.46545000000000003,0.2438,0.4106,0.6251
Navajo Technical University,35.6874,-108.1481,NM,0.7167,1048.0,1654.0,4149.0,18259.0,0.4328,0.0,0.6567,0.2328
De Wolff College Hair Styling and Cosmetology,35.0963,-106.5327,NM,0.7167,1048.0,86.0,8792.0,8601.0,0.46545000000000003,0.407,0.6802,0.0
New Mexico State University-Dona Ana,32.2781,-106.748,NM,0.852,982.0,6677.0,6197.0,18259.0,0.46545000000000003,0.3764,0.5446,0.3907
Clovis Community College,34.4025,-103.1659,NM,0.7167,1048.0,2021.0,7798.0,18259.0,0.46545000000000003,0.0942,0.3717,0.5646
Eastern New Mexico University-Main Campus,34.1783,-103.3473,NM,0.6321,932.0,3767.0,9410.0,18259.0,0.2875,0.3851,0.4102,0.271
Eastern New Mexico University-Roswell Campus,33.3139,-104.5243,NM,0.6321,932.0,2134.0,6959.0,18259.0,0.46545000000000003,0.0489,0.2907,0.4991
Institute of American Indian and Alaska Native Culture,35.5866,-106.01,NM,1.0,1048.0,225.0,10181.0,18259.0,0.25,0.0,0.3944,0.28
New Mexico Highlands University,35.599,-105.2228,NM,0.7167,1048.0,2221.0,8984.0,18259.0,0.1844,0.4225,0.5654,0.2661
New Mexico Junior College,32.7576,-103.1825,NM,0.7167,1048.0,1500.0,9680.0,18259.0,0.46545000000000003,0.0485,0.1923,0.4147
New Mexico Military Institute,33.4095,-104.5249,NM,0.4186,967.0,470.0,6182.0,18259.0,0.46545000000000003,0.2224,0.3082,0.0
University of New Mexico-Gallup Campus,35.5015,-108.727,NM,0.6458,1038.0,2233.0,6699.0,18259.0,0.46545000000000003,0.2556,0.6517,0.4599
New Mexico Institute of Mining and Technology,34.066,-106.9075,NM,0.4136,1200.0,1490.0,10219.0,18259.0,0.4417,0.3495,0.2952,0.0483
University of New Mexico-Los Alamos Campus,35.8864,-106.3164,NM,0.6458,1038.0,541.0,5049.0,18259.0,0.46545000000000003,0.2197,0.3,0.6673
University of New Mexico-Main Campus,35.0839,-106.6202,NM,0.6458,1038.0,20847.0,8126.0,18259.0,0.4828,0.3877,0.3846,0.1929
New Mexico State University-Alamogordo,32.9215,-105.9275,NM,0.852,982.0,1379.0,4261.0,18259.0,0.46545000000000003,0.4015,0.526,0.3756
New Mexico State University-Carlsbad,32.442,-104.2655,NM,0.852,982.0,806.0,5074.0,18259.0,0.46545000000000003,0.2311,0.3655,0.3598
New Mexico State University-Grants,35.1644,-107.8434,NM,0.852,982.0,512.0,3935.0,18259.0,0.46545000000000003,0.3479,0.5714,0.3789
New Mexico State University-Main Campus,32.2829,-106.7478,NM,0.852,982.0,12886.0,10158.0,18259.0,0.4328,0.4438,0.4342,0.1297
University of New Mexico-Valencia County Campus,34.7293,-106.7074,NM,0.6458,1038.0,1775.0,5623.0,18259.0,0.46545000000000003,0.3421,0.5831,0.4456
Northern New Mexico College,36.0041,-106.0844,NM,0.7167,1048.0,1173.0,6230.0,18259.0,0.1508,0.1424,0.5771,0.324
San Juan College,36.7718,-108.1663,NM,0.7167,1048.0,6090.0,5962.0,18259.0,0.46545000000000003,0.0995,0.2983,0.521
Santa Fe Community College,35.5863,-106.0038,NM,0.7167,1048.0,4173.0,10762.0,18259.0,0.46545000000000003,0.2012,0.3541,0.5933
Santa Fe University of Art and Design,35.6587,-105.9768,NM,0.9975,998.0,659.0,8792.0,19944.0,0.241,0.6746,0.4228,0.0061
University of the Southwest,32.7755,-103.1869,NM,0.7167,1048.0,318.0,8792.0,15522.0,0.1406,0.7523,0.5542,0.3679
Southwestern College,35.8218,-105.9731,NM,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Southwestern Indian Polytechnic Institute,35.1761,-106.6631,NM,0.7167,1048.0,519.0,8347.0,18259.0,0.46545000000000003,0.0,0.5861,0.1137
University of New Mexico-Taos Campus,36.3509,-105.6726,NM,0.6458,1038.0,941.0,7496.0,18259.0,0.46545000000000003,0.3085,0.4551,0.4644
Mesalands Community College,35.1703,-103.7363,NM,0.7167,1048.0,598.0,11508.0,18259.0,0.46545000000000003,0.0,0.3765,0.6472
Vogue College of Cosmetology-Santa Fe,38.8943,-86.4523,NM,0.7167,1048.0,76.0,8792.0,11032.0,0.46545000000000003,0.6036,0.6036,0.1184
Western New Mexico University,32.777,-108.2848,NM,0.7167,1048.0,2166.0,9962.0,18259.0,0.17,0.3826,0.4672,0.3084
Vaughn College of Aeronautics and Technology,40.7683,-73.8817,NY,0.7706,989.0,1721.0,8792.0,18087.0,0.3646,0.6926,0.6509,0.24
Adelphi University,40.7214,-73.6533,NY,0.6814,1098.0,5000.0,8792.0,32781.0,0.6251,0.6059,0.2951,0.0952
Adirondack Community College,43.3534,-73.655,NY,0.7167,1048.0,3614.0,5358.0,18259.0,0.46545000000000003,0.3479,0.3978,0.288
Globe Institute of Technology,40.7149,-74.006,NY,0.7167,1048.0,551.0,8792.0,18112.0,0.1017,0.3533,0.6907,0.0417
Bryant & Stratton College-Albany,42.698,-73.8104,NY,0.7167,1048.0,568.0,8792.0,14072.0,0.3419,0.8296,0.8061,0.3908
Albany College of Pharmacy and Health Sciences,42.6526,-73.7781,NY,0.634,1195.0,1075.0,8792.0,29630.0,0.7235,0.814,0.2215,0.0167
Albany Law School,42.6513,-73.7777,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Albany Medical College,42.6532,-73.774,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Alfred University,42.2559,-77.7886,NY,0.698,1106.0,1905.0,8792.0,19567.0,0.6216,0.7783,0.3804,0.011
Allen School-Brooklyn,40.6938,-73.9915,NY,0.7167,1048.0,742.0,8792.0,24068.0,0.46545000000000003,0.9596,0.9236,0.2264
The Ailey School,40.7669,-73.9869,NY,0.1784,1048.0,91.0,8792.0,27027.0,0.46545000000000003,0.2959,0.1837,0.0
American Academy of Dramatic Arts-New York,40.7455,-73.9848,NY,0.2837,1048.0,216.0,8792.0,42858.0,0.46545000000000003,0.5068,0.3982,0.0
American Academy McAllister Institute of Funeral Service,40.769,-73.9938,NY,0.7167,1048.0,408.0,8792.0,14451.0,0.46545000000000003,0.5231,0.3406,0.7549
Joffrey Ballet School,40.7345,-73.9986,NY,1.0,1048.0,230.0,8792.0,23963.0,0.46545000000000003,0.2111,0.1389,0.0
American Musical and Dramatic Academy,40.7801,-73.9822,NY,0.2603,1048.0,1365.0,8792.0,35540.0,0.5436,0.7725,0.4181,0.0
Apex Technical School,40.7407,-73.9948,NY,0.7167,1048.0,1292.0,8792.0,16995.0,0.46545000000000003,0.555,0.6566,0.2446
Arnot Ogden Medical Center,42.101,-76.8284,NY,0.5625,1048.0,79.0,8792.0,12580.0,0.46545000000000003,0.7857,0.4714,0.038
Associated Beth Rivkah Schools,40.6664,-73.9501,NY,0.9583,1048.0,106.0,8792.0,12552.0,0.46545000000000003,0.0,0.7895,0.0
Austin's School of Spa Technology,42.6808,-73.7887,NY,0.7167,1048.0,270.0,8792.0,12903.0,0.46545000000000003,0.8523,0.6791,0.0
Bank Street College of Education,40.8056,-73.9666,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Bard College,41.9961,-73.8749,NY,0.3761,1048.0,1957.0,8792.0,27556.0,0.7388,0.4901,0.1904,0.0312
Barnard College,40.8091,-73.964,NY,0.2053,1340.0,2486.0,8792.0,26487.0,0.8966,0.3183,0.1841,0.0105
Berk Trade and Business School,40.7451,-73.9313,NY,0.7167,1048.0,265.0,8792.0,15965.0,0.46545000000000003,0.5875,0.6175,0.0
Berkeley College-New York,40.754,-73.9796,NY,0.7167,1048.0,4551.0,8792.0,24664.0,0.3069,0.7251,0.6345,0.1154
Beth Hatalmud Rabbinical College,40.6054,-73.993,NY,1.0,1048.0,47.0,8792.0,4726.0,0.1176,0.0,0.7209,0.0
Beth Hamedrash Shaarei Yosher Institute,40.6355,-73.9811,NY,1.0,1048.0,49.0,8792.0,3737.0,0.0833,0.0,0.6316,0.0
Phillips Beth Israel School of Nursing,40.7449,-73.9911,NY,0.3043,1048.0,269.0,8792.0,18259.0,0.46545000000000003,0.5296,0.216,0.9108
Hair Design Institute at Fifth Avenue-Brooklyn,40.6229,-74.0286,NY,0.7167,1048.0,200.0,8792.0,17064.0,0.46545000000000003,0.4407,0.5957,0.29
Boricua College,40.8334,-73.9458,NY,0.7167,1048.0,1050.0,8792.0,21617.0,0.5806,0.1003,0.8631,0.0
Bramson ORT College,40.7214,-73.8478,NY,0.7167,1048.0,675.0,8792.0,14187.0,0.46545000000000003,0.1657,0.912,0.0593
Briarcliffe College,40.7582,-73.4953,NY,0.7167,1048.0,1885.0,8792.0,14620.0,0.346,0.8827,0.666,0.226
Brittany Beauty School,40.7248,-73.5157,NY,0.7167,1048.0,144.0,8792.0,15302.0,0.46545000000000003,0.8291,0.5598,0.2292
American Beauty School,40.8352,-73.8607,NY,0.7167,1048.0,194.0,8792.0,7738.0,0.46545000000000003,0.8912,0.9118,0.5052
Brooklyn Law School,40.6927,-73.9905,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
SUNY Broome Community College,42.1353,-75.9092,NY,0.7167,1048.0,5425.0,5869.0,18259.0,0.46545000000000003,0.4777,0.4827,0.2385
Bryant & Stratton College-Amherst,43.0403,-78.7416,NY,0.7167,1048.0,400.0,8792.0,13623.0,0.3509,0.8525,0.733,0.385
Bryant & Stratton College-Syracuse North,43.1896,-76.2402,NY,0.7167,1048.0,444.0,8792.0,12770.0,0.3333,0.8524,0.7484,0.3356
Bryant & Stratton College-Syracuse,43.0588,-76.1367,NY,0.7167,1048.0,520.0,8792.0,14151.0,0.46545000000000003,0.8322,0.8491,0.2462
Bryant & Stratton College-Buffalo,42.8865,-78.8741,NY,0.7167,1048.0,716.0,8792.0,14866.0,0.1111,0.894,0.8859,0.3729
Bryant & Stratton College-Greece,43.0855,-77.5995,NY,0.7167,1048.0,381.0,8792.0,13675.0,0.2857,0.8313,0.7518,0.2966
Business Informatics Center Inc,40.6634,-73.7074,NY,0.7167,1048.0,56.0,8792.0,21789.0,0.46545000000000003,0.6849,0.6575,0.4821
Canisius College,42.9253,-78.8518,NY,0.7251,1101.0,2858.0,8792.0,19289.0,0.6749,0.6311,0.3012,0.0203
Capri School of Hair Design,41.0997,-74.0211,NY,0.7167,1048.0,238.0,8792.0,15913.0,0.46545000000000003,0.3274,0.3072,0.2395
St Paul's School of Nursing-Queens,40.7692,-73.8359,NY,0.7167,1048.0,592.0,8792.0,29587.0,0.46545000000000003,0.8962,0.5077,0.5152
Cayuga County Community College,42.9438,-76.5432,NY,0.7167,1048.0,2982.0,6503.0,18259.0,0.46545000000000003,0.4307,0.442,0.2545
Cazenovia College,42.9319,-75.8541,NY,0.7795,1048.0,1031.0,8792.0,17655.0,0.5875,0.8192,0.4444,0.0912
Central Yeshiva Tomchei Tmimim Lubavitz,40.6279,-73.9708,NY,1.0,1048.0,650.0,8792.0,16809.0,0.0991,0.0,0.7776,0.0
Cheryl Fells School of Business,43.1064,-78.9839,NY,0.7167,1048.0,56.0,8792.0,12158.0,0.46545000000000003,0.8873,0.9296,0.0
Christ the King Seminary,42.7722,-78.6566,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Circle in the Square Theater School,40.7621,-73.9846,NY,0.931,1048.0,78.0,8792.0,35087.0,0.46545000000000003,0.6282,0.2179,0.0
Clarkson University,44.6638,-74.9999,NY,0.6403,1187.0,3060.0,8792.0,25431.0,0.7287,0.7773,0.2813,0.0036
Clinton Community College,44.6481,-73.4421,NY,0.7167,1048.0,1315.0,7337.0,18259.0,0.46545000000000003,0.3424,0.3713,0.2525
Cochran School of Nursing,40.9688,-73.8863,NY,0.7167,1048.0,79.0,8792.0,18259.0,0.46545000000000003,0.7386,0.3182,0.8734
Colgate Rochester Crozer Divinity School,43.1318,-77.5986,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Colgate University,42.8188,-75.535,NY,0.2638,1370.0,2872.0,8792.0,17711.0,0.9086,0.2698,0.1154,0.0003
Metropolitan College of New York,40.7235,-74.0071,NY,0.5487,1048.0,911.0,8792.0,18604.0,0.2444,0.8165,0.7736,0.0659
Columbia University in the City of New York,40.8083,-73.9619,NY,0.0742,1471.0,7970.0,8792.0,22672.0,0.9329,0.2659,0.2154,0.0748
Columbia-Greene Community College,42.2302,-73.7878,NY,0.7167,1048.0,1549.0,5227.0,18259.0,0.46545000000000003,0.2455,0.4087,0.3783
Empire Beauty School-Queens,40.7592,-73.9191,NY,0.7167,1048.0,215.0,8792.0,15027.0,0.46545000000000003,0.551,0.6832,0.2744
Concordia College-New York,40.9425,-73.8221,NY,0.6701,912.0,856.0,8792.0,16822.0,0.3937,0.6855,0.5181,0.0537
Continental School of Beauty Culture-Buffalo,42.9582,-78.83,NY,0.7167,1048.0,124.0,8792.0,12102.0,0.46545000000000003,0.7512,0.722,0.3306
Continental School of Beauty Culture-Batavia,43.0013,-78.193,NY,0.7167,1048.0,36.0,8792.0,14868.0,0.46545000000000003,0.7027,0.5946,0.0
Continental School of Beauty Culture-Rochester,43.0864,-77.6272,NY,0.7167,1048.0,332.0,8792.0,14521.0,0.46545000000000003,0.6188,0.517,0.3735
Cooper Union for the Advancement of Science and Art,40.7294,-73.9905,NY,0.0774,1358.0,851.0,8792.0,15870.0,0.8265,0.1918,0.1766,0.0012
Cornell University,42.4453,-76.4827,NY,0.1556,1422.0,14309.0,8792.0,26484.0,0.9334,0.3154,0.1636,0.0009
Weill Cornell Medical College,40.7647,-73.9548,NY,0.1556,1422.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Corning Community College,42.1172,-77.0737,NY,0.7167,1048.0,3229.0,6713.0,18259.0,0.46545000000000003,0.3711,0.3784,0.2995
Crouse Hospital College of Nursing,43.0423,-76.1388,NY,0.4795,1048.0,336.0,8792.0,12223.0,0.46545000000000003,0.6317,0.3473,0.5536
Culinary Institute of America,41.7462,-73.9318,NY,0.8967,1048.0,2814.0,8792.0,31870.0,0.7822,0.5911,0.2572,0.0
CUNY Bernard M Baruch College,40.7402,-73.9834,NY,0.2483,1225.0,13698.0,6543.0,18259.0,0.6687,0.142,0.4502,0.2413
CUNY Borough of Manhattan Community College,40.7188,-74.0118,NY,0.7167,1048.0,23658.0,6778.0,18259.0,0.46545000000000003,0.1152,0.6917,0.3291
CUNY Bronx Community College,40.8572,-73.9097,NY,0.7167,1048.0,10577.0,7812.0,18259.0,0.46545000000000003,0.0949,0.7265,0.3769
CUNY Brooklyn College,40.6319,-73.9531,NY,0.3198,1100.0,12625.0,5775.0,18259.0,0.51,0.1893,0.4816,0.2504
College of Staten Island CUNY,40.6039,-74.1487,NY,0.9975,1000.0,12974.0,7364.0,18259.0,0.2912,0.188,0.4463,0.2479
CUNY City College,40.8198,-73.9506,NY,0.341,1110.0,11820.0,5150.0,18259.0,0.4201,0.1914,0.5073,0.2215
CUNY Graduate School and University Center,40.7485,-73.9836,NY,0.7167,1048.0,1112.0,8792.0,18259.0,0.46545000000000003,0.2165,0.2542,0.7365
CUNY Hostos Community College,40.8176,-73.9274,NY,0.7167,1048.0,6438.0,7054.0,18259.0,0.46545000000000003,0.0869,0.6798,0.3782
CUNY Hunter College,40.7687,-73.9648,NY,0.2972,1160.0,15697.0,6688.0,18259.0,0.5038,0.1606,0.4097,0.2563
CUNY John Jay College of Criminal Justice,40.7703,-73.9884,NY,0.3405,950.0,12838.0,5141.0,18259.0,0.335,0.1671,0.5446,0.1922
CUNY Kingsborough Community College,40.5764,-73.9348,NY,0.7167,1048.0,14381.0,6060.0,18259.0,0.46545000000000003,0.0742,0.4884,0.2591
CUNY LaGuardia Community College,40.7445,-73.9351,NY,0.7167,1048.0,16821.0,7915.0,18259.0,0.46545000000000003,0.0525,0.4833,0.3841
CUNY Lehman College,40.8739,-73.8946,NY,0.2328,1020.0,9020.0,4299.0,18259.0,0.3696,0.2383,0.5231,0.3764
CUNY Medgar Evers College,40.6663,-73.9571,NY,0.9141,838.0,6085.0,8081.0,18259.0,0.1017,0.1891,0.6159,0.3098
CUNY New York City College of Technology,40.6955,-73.9879,NY,0.768,937.0,15917.0,5896.0,18259.0,0.1437,0.131,0.5842,0.3581
CUNY Queens College,40.7378,-73.8154,NY,0.3702,1100.0,14424.0,5527.0,18259.0,0.5635,0.1319,0.3807,0.2544
CUNY Queensborough Community College,40.7549,-73.7545,NY,0.7167,1048.0,14354.0,4563.0,18259.0,0.46545000000000003,0.0596,0.472,0.3322
CUNY School of Law at Queens College,40.7371,-73.8245,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
CUNY York College,40.7027,-73.7946,NY,0.351,905.0,7361.0,5380.0,18259.0,0.2635,0.1087,0.5399,0.3066
CVPH Medical Center School of Radiologic Technology,44.7,-73.4698,NY,0.7167,1048.0,23.0,8792.0,6112.0,0.46545000000000003,0.8261,0.2609,0.0
D'Youville College,42.9023,-78.8904,NY,0.7908,1047.0,1855.0,8792.0,18288.0,0.4112,0.7475,0.3558,0.1299
Daemen College,42.965,-78.789,NY,0.4864,1048.0,1971.0,8792.0,15944.0,0.4931,0.6727,0.3391,0.1279
Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,38.8943,-86.4523,NY,1.0,1048.0,57.0,8792.0,18259.0,0.4348,0.0,0.0,0.0
Dominican College of Blauvelt,41.0541,-73.9523,NY,0.7189,899.0,1505.0,8792.0,21453.0,0.3565,0.879,0.4339,0.1495
Dowling College,40.7461,-73.1648,NY,0.7828,1048.0,1708.0,8792.0,23713.0,0.3408,0.5425,0.3024,0.1569
Dutchess Community College,41.7265,-73.905,NY,0.7167,1048.0,7228.0,6377.0,18259.0,0.46545000000000003,0.2094,0.2475,0.3336
Belanger School of Nursing,42.8207,-73.9151,NY,0.2857,1048.0,123.0,8792.0,8145.0,0.46545000000000003,0.6202,0.5194,0.6911
Elmira Business Institute,42.0857,-76.7993,NY,0.7167,1048.0,431.0,8792.0,24053.0,0.46545000000000003,0.7897,0.9667,0.1972
Elmira College,42.0927,-76.8113,NY,0.7978,1060.0,1315.0,8792.0,22787.0,0.6265,0.7792,0.3478,0.1224
Erie Community College,42.8818,-78.8727,NY,0.7167,1048.0,11376.0,5218.0,18259.0,0.46545000000000003,0.3209,0.4323,0.2177
Fashion Institute of Technology,40.7473,-73.9948,NY,0.4484,1048.0,8058.0,11466.0,18259.0,0.7018,0.3475,0.2375,0.1098
Finger Lakes Community College,42.8676,-77.2418,NY,0.7167,1048.0,4412.0,10240.0,18259.0,0.46545000000000003,0.4045,0.4112,0.2335
Five Towns College,40.7933,-73.37,NY,0.5509,894.0,740.0,8792.0,29740.0,0.3968,0.7313,0.4221,0.0243
Fordham University,40.8612,-73.8896,NY,0.4713,1258.0,8193.0,8792.0,33446.0,0.8051,0.5467,0.2042,0.0648
The International Culinary Center,40.7208,-74.0001,NY,0.7167,1048.0,475.0,8792.0,56287.0,0.46545000000000003,0.2539,0.1973,0.4505
Fulton-Montgomery Community College,42.983,-74.2941,NY,0.7167,1048.0,2220.0,7043.0,18259.0,0.46545000000000003,0.4797,0.5125,0.2392
Gemological Institute of America-New York,40.7514,-73.9806,NY,0.7167,1048.0,193.0,8792.0,28800.0,0.46545000000000003,0.0484,0.0313,0.0
The General Theological Seminary,40.7457,-74.0035,NY,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0.15034999999999998
Genesee Community College,43.0168,-78.138,NY,0.7167,1048.0,4190.0,6865.0,18259.0,0.46545000000000003,0.2571,0.3681,0.2597
Hamilton College,43.0478,-75.4089,NY,0.2719,1384.0,1909.0,8792.0,19961.0,0.9295,0.3445,0.1375,0.0026
Hartwick College,42.454,-75.0736,NY,0.8424,1126.0,1607.0,8792.0,25628.0,0.5708,0.6887,0.3228,0.0193
Helene Fuld College of Nursing,40.8025,-73.943,NY,1.0,1048.0,393.0,8792.0,18259.0,0.5882,0.5815,0.4354,0.4402
Herkimer County Community College,43.0326,-75.0074,NY,0.7167,1048.0,2436.0,8317.0,18259.0,0.46545000000000003,0.4958,0.5094,0.1663
Hilbert College,42.7551,-78.8203,NY,0.8127,1048.0,991.0,8792.0,14597.0,0.4106,0.6805,0.4714,0.108
Hobart William Smith Colleges,42.8586,-76.9848,NY,0.4944,1048.0,2311.0,8792.0,30720.0,0.79,0.5497,0.1846,0.0017
Hofstra University,40.716,-73.6008,NY,0.5871,1165.0,6748.0,8792.0,30844.0,0.6212,0.5565,0.2257,0.0574
Houghton College,42.4268,-78.1569,NY,0.9108,1113.0,1047.0,8792.0,20165.0,0.7386,0.6783,0.3758,0.0229
Hudson Valley Community College,42.6965,-73.6825,NY,0.7167,1048.0,9017.0,8761.0,18259.0,0.46545000000000003,0.2901,0.2956,0.2741
Hunter Business School,40.7279,-73.5034,NY,0.7167,1048.0,964.0,8792.0,15407.0,0.46545000000000003,0.4877,0.6833,0.3589
Institute of Design and Construction,40.6922,-73.9831,NY,0.7167,1048.0,85.0,8792.0,8940.0,0.46545000000000003,0.2913,0.6535,0.4941
